search_id,user_id,search_query,search_date,clicked_result_position,location_country
001734,03717,halloween movies,2025-02-24,,USA
001735,07728,drama series,2024-02-10,,Canada
001736,04450,new releases,2024-10-08,8,USA
001737,07979,superhero movies,2025-04-11,,USA
001738,06176,korean drama,2024-06-19,7,USA
001739,03461,christmas movies,2024-10-29,,USA
001740,08431,christmas movies,2025-02-05,1,USA
001741,09125,romantic comedies,2025-05-04,6,USA
001742,05459,korean drama,2024-05-21,,Canada
001743,07270,movies like stranger things,2025-06-09,,USA
001744,01121,superhero movies,2025-06-26,7,USA
001745,04100,superhero movies,2024-07-02,,Canada
001746,07098,drama series,2025-03-31,,USA
001747,04475,travel documentaries,2025-01-21,4,Canada
001748,09092,drama series,2024-03-01,,USA
001749,04300,animated shows,2024-12-26,,USA
001750,05557,biographies,2024-06-03,2,USA
001751,04458,travel documentaries,2025-08-20,,USA
001752,06812,comedy shows,2025-01-04,,USA
001753,00347,biographies,2024-11-05,1,USA
001754,08041,action movies,2025-02-13,3,Canada
001755,01337,sci-fi,2024-04-21,,Canada
001756,02890,horror movies,2024-04-15,4,USA
001757,09626,best movies 2024,2024-07-18,6,USA
001758,03049,trending now,2025-02-20,7,Canada
001759,00294,romantic comedies,2024-09-05,,Canada
001760,03079,horror movies,2024-04-29,8,USA
001761,09010,netflix originals,2024-04-21,,USA
001762,00044,comedy shows,2025-02-17,,USA
001763,02475,music documentaries,2025-12-23,,USA
001764,08056,stand up comedy,2025-05-28,,USA
001765,01019,war movies,2025-12-26,10,USA
001766,08552,documentaries,2024-02-24,6,USA
001767,08628,horror movies,2024-08-15,,USA
001768,03827,stand up comedy,2025-12-07,8,USA
001769,09508,thriller series,2025-10-05,4,Canada
001770,01183,war movies,2024-06-10,,Canada
001771,07499,trending now,2025-05-01,,USA
001772,09032,new releases,2025-03-20,2,USA
001773,09384,new releases,2025-02-28,9,USA
001774,09510,biographies,2024-08-11,,USA
001775,05083,drama series,2024-10-23,10,USA
001776,06414,korean drama,2024-09-22,,USA
001777,03405,thriller series,2025-09-30,5,USA
001778,05586,halloween movies,2025-09-11,,Canada
001779,06983,christmas movies,2024-11-11,,USA
001780,09768,family movies,2024-02-22,,Canada
001781,00934,classic movies,2025-05-07,,USA
001782,02642,shows with strong female leads,2024-12-03,3,Canada
001783,05013,biographies,2025-01-11,,Canada
001784,07231,music documentaries,2024-02-10,8,USA
001785,09882,classic movies,2025-02-22,,USA
001786,05486,superhero movies,2025-04-27,7,USA
001787,05466,shows with strong female leads,2024-04-27,8,USA
001788,05015,documentaries,2025-10-21,,USA
001789,05289,sci-fi,2025-02-14,,Canada
001790,07855,stand up comedy,2025-10-01,,Canada
001791,05152,travel documentaries,2024-11-30,10,USA
001792,07616,christmas movies,2024-08-07,,USA
001793,03611,short episodes under 30 minutes,2025-10-12,7,USA
001794,01037,biographies,2025-08-01,3,USA
001795,09518,horror movies,2024-01-31,7,USA
001796,05883,comedy shows,2025-01-26,10,USA
001797,05114,classic movies,2024-06-08,10,Canada
001798,04200,halloween movies,2025-05-06,,USA
001799,03807,classic movies,2025-04-13,,Canada
001800,05114,sci-fi,2025-04-21,,USA
001801,09231,thriller series,2024-04-06,,USA
001802,02268,sci-fi,2025-08-07,9,Canada
001803,04402,netflix originals,2024-06-27,,USA
001804,07364,halloween movies,2024-07-04,2,Canada
001805,07680,sci-fi,2024-07-03,,Canada
001806,00795,action movies,2024-04-28,,Canada
001807,00209,music documentaries,2024-03-13,6,USA
001808,03077,documentaries,2024-04-21,8,USA
001809,06951,halloween movies,2025-06-06,10,Canada
001810,04179,sci-fi,2024-02-24,9,USA
001811,07984,animated shows,2025-04-24,1,USA
001812,06399,stand up comedy,2025-03-18,,Canada
001813,03464,documentaries,2025-09-22,7,USA
001814,07648,biographies,2024-01-30,1,USA
001815,07494,netflix originals,2025-12-28,,USA
001816,03892,stand up comedy,2025-06-02,7,USA
001817,02559,music documentaries,2025-02-09,9,USA
001818,09752,award winning documentaries,2024-04-18,8,USA
001819,02682,music documentaries,2025-08-12,10,Canada
001820,09036,netflix originals,2025-02-03,,USA
001821,09556,new releases,2024-12-08,,Canada
001822,06054,stand up comedy,2025-01-27,4,Canada
001823,06341,biographies,2025-01-18,7,USA
001824,02973,halloween movies,2024-06-05,10,USA
001825,06648,true crime,2025-01-03,3,USA
001826,03245,short episodes under 30 minutes,2025-03-22,,USA
001827,04632,christmas movies,2024-07-26,6,USA
001828,03559,true crime,2025-08-20,3,USA
001829,07586,korean drama,2025-11-16,8,Canada
001830,07049,korean drama,2024-06-13,,USA
001831,05139,movies based on true stories,2024-08-02,,USA
001832,05744,family movies,2024-10-06,7,USA
001833,08528,classic movies,2025-03-28,5,USA
001834,03009,drama series,2025-05-24,2,Canada
001835,08881,trending now,2025-03-30,2,USA
001836,04033,halloween movies,2025-10-01,5,Canada
001837,06397,romantic comedies,2025-01-11,,USA
001838,08186,best movies 2024,2025-11-24,,USA
001839,09059,christmas movies,2025-01-30,,USA
001840,08653,documentaries,2025-06-08,10,USA
001841,03924,superhero movies,2024-06-27,,Canada
001842,01367,family movies,2024-10-03,10,USA
001843,01983,award winning documentaries,2025-10-08,,USA
001844,04055,superhero movies,2025-03-28,,USA
001845,04418,documentaries,2025-11-20,4,USA
001846,02000,comedy shows,2025-07-04,,USA
001847,00621,true crime,2024-08-01,5,Canada
001848,00415,true crime,2025-12-18,5,USA
001849,06760,new releases,2024-12-24,,USA
001850,09138,sci-fi,2025-09-16,,USA
001851,01825,family movies,2024-06-05,3,USA
001852,02284,cooking shows,2024-02-22,6,Canada
001853,03993,thriller series,2024-09-17,,USA
001854,05415,series with only one season,2025-05-13,8,USA
001855,00313,cooking shows,2025-12-04,,USA
001856,02283,new releases,2024-01-25,,USA
001857,02937,romantic comedies,2025-04-23,,USA
001858,04554,sci-fi,2024-12-23,,USA
001859,04783,movies like stranger things,2025-07-24,4,USA
001860,02448,netflix originals,2024-04-28,,USA
001861,09954,family movies,2025-12-11,2,Canada
001862,08211,trending now,2024-04-06,,USA
001863,03252,halloween movies,2025-10-05,,USA
001864,07239,biographies,2025-08-02,,Canada
001865,01082,music documentaries,2024-08-27,,USA
001866,09356,cooking shows,2025-05-09,,USA
001867,06251,documentaries,2025-11-10,4,Canada
001868,06207,thriller series,2024-10-09,1,USA
001869,08565,action movies,2025-12-08,7,USA
001870,08344,sci-fi,2025-06-10,,Canada
001871,02819,christmas movies,2024-03-15,,USA
001872,08620,cooking shows,2024-03-03,,USA
001873,03785,award winning documentaries,2025-03-22,8,Canada
001874,01420,drama series,2025-08-25,,Canada
001875,06006,comedy shows,2025-11-11,8,Canada
001876,01431,family movies,2025-05-03,,USA
001877,04724,biographies,2024-03-25,,USA
001878,09098,family movies,2024-12-15,,USA
001879,04043,music documentaries,2024-04-28,,USA
001880,07276,true crime,2025-05-23,,Canada
001881,04362,movies like stranger things,2024-02-25,,USA
001882,01748,music documentaries,2024-11-08,,Canada
001883,03542,action movies,2025-05-10,4,USA
001884,01347,war movies,2024-07-08,,USA
001885,07570,sci-fi,2025-05-12,10,USA
001886,07104,classic movies,2024-07-12,3,USA
001887,03218,new releases,2024-03-06,,USA
001888,09434,cooking shows,2025-04-30,,Canada
001889,07292,music documentaries,2024-09-13,,Canada
001890,05763,sci-fi,2024-12-23,5,USA
001891,06080,netflix originals,2025-06-13,9,USA
001892,05804,war movies,2025-01-17,10,USA
001893,02313,sci-fi,2025-02-01,7,Canada
001894,08269,drama series,2024-11-05,8,USA
001895,06845,comedy shows,2025-03-10,,USA
001896,04150,comedy shows,2025-11-02,10,USA
001897,04136,shows with strong female leads,2024-03-31,,Canada
001898,08332,horror movies,2024-05-30,9,USA
001899,08629,stand up comedy,2025-11-03,,USA
001900,00292,sci-fi,2024-06-20,,USA
001901,02476,documentaries,2025-03-14,,Canada
001902,00772,trending now,2024-07-24,1,Canada
001903,09104,action movies,2025-07-01,2,USA
001904,07888,new releases,2025-08-08,7,Canada
001905,00771,korean drama,2025-11-21,7,Canada
001906,08802,sci-fi,2025-09-13,7,USA
001907,00327,documentaries,2025-12-21,,USA
001908,09392,comedy shows,2024-06-02,,USA
001909,07710,stand up comedy,2024-10-13,4,USA
001910,03815,short episodes under 30 minutes,2025-09-18,,USA
001911,00883,travel documentaries,2024-12-07,7,USA
001912,01899,music documentaries,2025-03-22,,USA
001913,08597,movies based on true stories,2025-09-12,3,Canada
001914,01952,documentaries,2024-10-25,6,USA
001915,02550,thriller series,2025-11-26,7,USA
001916,09846,action movies,2024-01-12,6,USA
001917,03895,drama series,2025-01-03,,Canada
001918,07769,short episodes under 30 minutes,2024-09-16,,Canada
001919,09705,sci-fi,2025-02-04,9,USA
001920,08265,christmas movies,2025-12-04,9,USA
001921,06604,netflix originals,2025-02-07,,Canada
001922,04928,documentaries,2025-05-01,6,USA
001923,00911,horror movies,2025-09-07,3,USA
001924,04318,sci-fi,2025-11-14,,Canada
001925,06993,christmas movies,2025-09-30,,USA
001926,06036,biographies,2024-07-01,,USA
001927,05000,horror movies,2024-12-09,,Canada
001928,00196,short episodes under 30 minutes,2025-02-26,10,Canada
001929,01980,action movies,2025-09-14,,Canada
001930,00347,new releases,2025-06-20,,Canada
001931,08348,true crime,2025-04-06,,USA
001932,04054,sci-fi,2025-10-03,10,Canada
001933,00922,war movies,2024-03-09,9,USA
001934,00987,comedy shows,2025-12-11,1,USA
001935,04688,christmas movies,2024-09-21,1,USA
001936,06709,sci-fi,2025-03-27,,USA
001937,01137,family movies,2024-03-22,3,USA
001938,03131,war movies,2024-08-26,,USA
001939,04170,superhero movies,2024-05-06,,Canada
001940,05315,halloween movies,2024-04-27,,Canada
001941,07371,thriller series,2025-05-13,5,USA
001942,02474,trending now,2025-12-28,,USA
001943,05291,halloween movies,2024-11-16,8,USA
001944,09095,thriller series,2024-11-27,,USA
001945,03064,movies based on true stories,2025-11-28,,USA
001946,06868,true crime,2025-01-10,,Canada
001947,00146,cooking shows,2025-07-13,,USA
001948,06823,short episodes under 30 minutes,2024-03-14,,USA
001949,09304,movies like stranger things,2024-11-12,2,USA
001950,04379,korean drama,2024-10-24,10,USA
001951,02356,sci-fi,2024-01-21,,USA
001952,04556,documentaries,2024-10-25,4,USA
001953,07457,war movies,2024-03-27,,USA
001954,07730,best movies 2024,2024-04-10,2,USA
001955,06175,netflix originals,2024-01-21,3,USA
001956,02509,travel documentaries,2024-04-20,5,USA
001957,04449,music documentaries,2024-09-04,6,USA
001958,08683,music documentaries,2024-06-04,7,USA
001959,08664,biographies,2025-07-04,,USA
001960,04195,award winning documentaries,2024-08-18,,USA
001961,00180,cooking shows,2025-11-07,5,Canada
001962,01099,travel documentaries,2024-06-22,7,USA
001963,07916,action movies,2024-11-11,,Canada
001964,05077,comedy shows,2024-08-12,5,USA
001965,00159,trending now,2024-05-18,7,USA
001966,02605,documentaries,2024-10-20,1,USA
001967,03863,war movies,2025-06-27,7,Canada
001968,06650,halloween movies,2025-07-27,,USA
001969,03681,comedy shows,2024-12-14,,USA
001970,05905,christmas movies,2025-03-10,5,Canada
001971,02964,series with only one season,2024-07-16,,Canada
001972,07773,classic movies,2024-07-01,2,USA
001973,09853,travel documentaries,2025-11-07,10,Canada
001974,01533,christmas movies,2024-03-14,,USA
001975,02341,halloween movies,2025-04-01,5,USA
001976,06185,sci-fi,2025-05-21,2,USA
001977,04739,biographies,2025-02-07,9,Canada
001978,06093,horror movies,2025-08-20,6,USA
001979,09057,biographies,2025-10-05,10,USA
001980,01505,horror movies,2024-11-29,,USA
001981,05009,trending now,2025-08-17,4,USA
001982,02235,trending now,2025-01-24,,USA
001983,04399,family movies,2025-10-20,3,Canada
001984,00716,documentaries,2025-04-24,3,USA
001985,02862,series with only one season,2025-04-19,,Canada
001986,07275,family movies,2025-01-07,6,USA
001987,01804,biographies,2024-07-28,,USA
001988,00082,travel documentaries,2024-07-11,,USA
001989,04377,family movies,2024-06-11,3,USA
001990,03104,new releases,2024-02-07,6,USA
001991,02140,stand up comedy,2024-03-20,9,USA
001992,07466,family movies,2025-06-03,,USA
001993,04968,drama series,2025-02-25,,USA
001994,08740,movies based on true stories,2025-03-27,,USA
001995,09090,documentaries,2024-10-01,6,USA
001996,08420,cooking shows,2024-11-05,9,USA
001997,09684,true crime,2024-10-12,1,USA
001998,04337,sci-fi,2025-04-24,9,USA
001999,09422,family movies,2024-01-03,6,USA
002000,00458,stand up comedy,2024-05-08,,Canada
002001,07065,horror movies,2025-05-23,8,USA
002002,06636,halloween movies,2025-07-01,3,Canada
002003,09300,action movies,2024-11-17,,USA
002004,04532,korean drama,2025-07-10,4,USA
002005,04429,travel documentaries,2024-12-07,10,USA
002006,01990,biographies,2024-01-06,,USA
002007,09120,war movies,2024-02-18,3,USA
002008,02384,korean drama,2024-03-22,,Canada
002009,06027,christmas movies,2024-08-13,,USA
002010,07610,biographies,2025-12-10,,USA
002011,03565,horror movies,2024-12-21,,Canada
002012,06255,korean drama,2024-08-31,1,USA
002013,00821,documentaries,2024-06-17,9,USA
002014,02991,animated shows,2025-02-24,,USA
002015,09992,drama series,2024-09-23,,USA
002016,00563,new releases,2025-09-07,,USA
002017,04583,new releases,2025-05-05,,Canada
002018,07200,biographies,2025-08-29,1,Canada
002019,07269,christmas movies,2024-12-09,8,Canada
002020,04467,sci-fi,2024-06-23,6,USA
002021,06722,war movies,2024-06-17,,Canada
002022,03735,cooking shows,2024-09-02,5,USA
002023,07559,trending now,2025-05-21,,USA
002024,09652,war movies,2024-01-12,9,USA
002025,09398,stand up comedy,2024-07-01,1,USA
002026,00642,horror movies,2025-09-27,,Canada
002027,05186,sci-fi,2025-01-06,,Canada
002028,01624,documentaries,2024-05-05,7,USA
002029,09302,biographies,2024-05-09,8,USA
002030,04378,stand up comedy,2025-04-14,9,USA
002031,06162,comedy shows,2025-03-22,6,Canada
002032,09124,action movies,2025-03-23,8,Canada
002033,07681,war movies,2024-10-11,,Canada
002034,09693,stand up comedy,2025-06-05,,USA
002035,02917,documentaries,2025-07-12,,Canada
002036,05136,classic movies,2024-08-07,7,USA
002037,05492,classic movies,2024-04-15,,USA
002038,09517,netflix originals,2024-09-11,1,USA
002039,07053,trending now,2025-11-23,6,USA
002040,08446,animated shows,2025-06-17,1,Canada
002041,00424,travel documentaries,2024-01-26,1,USA
002042,08044,sci-fi,2025-02-06,8,USA
002043,04202,halloween movies,2025-08-16,6,USA
002044,08857,netflix originals,2025-02-17,,Canada
002045,04383,sci-fi,2024-05-30,,USA
002046,03819,drama series,2025-04-08,7,USA
002047,03913,netflix originals,2024-06-03,,Canada
002048,09167,halloween movies,2025-03-17,,USA
002049,04994,true crime,2025-06-09,8,USA
002050,08710,new releases,2025-04-23,2,USA
002051,00680,award winning documentaries,2024-12-24,,Canada
002052,02934,biographies,2024-08-02,10,USA
002053,03536,war movies,2024-10-26,2,USA
002054,04942,horror movies,2025-05-20,,Canada
002055,05978,drama series,2025-09-09,8,USA
002056,07364,classic movies,2024-11-21,,Canada
002057,05635,halloween movies,2025-04-09,3,Canada
002058,01850,halloween movies,2025-12-10,5,USA
002059,07213,new releases,2025-01-20,7,Canada
002060,04611,new releases,2024-05-03,3,USA
002061,07813,award winning documentaries,2024-05-08,8,Canada
002062,08082,music documentaries,2024-10-16,8,USA
002063,04898,classic movies,2025-10-04,,USA
002064,00617,action movies,2025-06-05,8,Canada
002065,00631,christmas movies,2024-10-09,,USA
002066,05861,cooking shows,2024-09-06,,Canada
002067,01980,netflix originals,2025-03-29,,USA
002068,00724,cooking shows,2024-03-03,4,Canada
002069,09357,documentaries,2024-04-26,,Canada
002070,06124,sci-fi,2025-01-10,5,USA
002071,08010,best movies 2024,2025-04-18,,Canada
002072,05873,classic movies,2025-11-04,5,Canada
002073,03237,animated shows,2025-02-02,5,USA
002074,02826,drama series,2025-01-14,,USA
002075,06858,korean drama,2024-07-20,3,USA
002076,05889,short episodes under 30 minutes,2025-12-04,8,USA
002077,05090,cooking shows,2025-02-05,3,USA
002078,03598,classic movies,2024-03-12,6,USA
002079,00240,netflix originals,2024-03-16,3,USA
002080,02150,travel documentaries,2025-06-30,,USA
002081,03144,shows with strong female leads,2024-09-30,,USA
002082,00730,cooking shows,2025-11-18,,Canada
002083,02263,true crime,2025-03-08,,Canada
002084,00175,sci-fi,2025-05-02,,USA
002085,05874,new releases,2025-04-29,,USA
002086,08106,superhero movies,2025-10-06,5,USA
002087,01397,biographies,2024-04-24,,USA
002088,09379,thriller series,2025-03-13,1,USA
002089,06374,korean drama,2024-08-15,9,USA
002090,07033,netflix originals,2024-12-11,1,USA
002091,05218,war movies,2024-01-13,,Canada
002092,09334,sci-fi,2024-05-29,,USA
002093,01786,drama series,2024-02-14,,Canada
002094,08720,animated shows,2024-07-10,4,Canada
002095,04883,drama series,2024-11-02,,USA
002096,08156,family movies,2025-12-04,,Canada
002097,08180,war movies,2024-07-30,,USA
002098,09625,new releases,2025-03-21,7,USA
002099,06736,animated shows,2024-02-03,,Canada
002100,06236,halloween movies,2024-03-07,10,USA
002101,05630,family movies,2025-10-17,6,USA
002102,03179,sci-fi,2024-05-20,,USA
002103,02569,thriller series,2025-04-22,2,USA
002104,08938,drama series,2025-07-30,,USA
002105,00608,documentaries,2025-11-14,,Canada
002106,07000,animated shows,2024-12-14,,Canada
002107,01610,netflix originals,2024-04-12,,USA
002108,07170,halloween movies,2024-11-17,,Canada
002109,06006,documentaries,2025-07-28,3,USA
002110,07761,drama series,2024-07-22,5,USA
002111,02345,biographies,2025-06-24,2,USA
002112,08845,romantic comedies,2025-08-18,,USA
002113,00806,war movies,2024-01-17,3,USA
002114,05923,romantic comedies,2024-01-22,8,Canada
002115,04159,classic movies,2025-06-10,,Canada
002116,05563,superhero movies,2025-03-14,,USA
002117,06756,stand up comedy,2024-06-13,8,USA
002118,00811,biographies,2025-06-14,,USA
002119,06329,documentaries,2024-07-22,2,USA
002120,00563,comedy shows,2024-09-19,1,USA
002121,05734,award winning documentaries,2025-03-06,7,USA
002122,06274,thriller series,2024-11-29,,Canada
002123,06496,action movies,2025-06-10,8,USA
002124,00858,comedy shows,2025-05-08,,USA
002125,03601,new releases,2024-04-23,9,Canada
002126,00495,classic movies,2025-11-24,4,Canada
002127,08065,documentaries,2024-09-18,2,USA
002128,02286,movies like stranger things,2025-09-20,5,USA
002129,05674,thriller series,2025-04-09,7,USA
002130,02161,korean drama,2024-10-12,,USA
002131,08483,classic movies,2024-11-11,,USA
002132,08584,travel documentaries,2024-07-27,8,Canada
002133,04349,cooking shows,2025-02-18,,USA
002134,09658,short episodes under 30 minutes,2025-12-31,,Canada
002135,05320,shows with strong female leads,2025-04-13,6,USA
002136,09618,romantic comedies,2025-10-28,8,USA
002137,02347,short episodes under 30 minutes,2024-08-12,,USA
002138,02679,trending now,2025-11-06,,Canada
002139,04331,travel documentaries,2025-09-26,,USA
002140,02197,war movies,2024-12-30,5,Canada
002141,09709,shows with strong female leads,2025-03-06,10,Canada
002142,04328,documentaries,2024-01-14,,USA
002143,07594,horror movies,2024-09-19,7,USA
002144,07281,music documentaries,2024-12-09,9,USA
002145,09254,netflix originals,2025-07-17,9,USA
002146,00112,movies based on true stories,2024-12-24,10,Canada
002147,02351,trending now,2025-07-22,6,USA
002148,04562,new releases,2025-01-10,6,USA
002149,07223,true crime,2025-01-21,,USA
002150,02157,biographies,2025-04-09,,Canada
002151,09728,movies based on true stories,2025-06-10,1,USA
002152,09937,halloween movies,2025-04-12,,USA
002153,01073,drama series,2025-03-17,1,USA
002154,07977,halloween movies,2024-01-31,,USA
002155,05812,family movies,2024-01-20,,Canada
002156,06859,movies based on true stories,2024-01-02,9,USA
002157,07753,music documentaries,2025-06-27,7,USA
002158,09748,true crime,2024-04-29,7,Canada
002159,06998,war movies,2025-10-15,,Canada
002160,00394,netflix originals,2024-08-30,5,USA
002161,05584,classic movies,2024-05-15,8,USA
002162,09212,award winning documentaries,2025-05-09,5,USA
002163,03066,drama series,2025-07-27,7,USA
002164,09408,korean drama,2024-08-08,,USA
002165,08425,korean drama,2024-09-08,3,USA
002166,08581,halloween movies,2024-06-15,7,Canada
002167,05570,travel documentaries,2025-06-10,7,USA
002168,08829,music documentaries,2025-09-27,1,USA
002169,07080,comedy shows,2024-01-22,10,USA
002170,01910,sci-fi,2024-09-27,5,USA
002171,06720,horror movies,2025-04-26,5,USA
002172,09003,trending now,2024-04-27,,Canada
002173,00525,travel documentaries,2024-02-17,,Canada
002174,09174,music documentaries,2025-03-25,,USA
002175,02891,true crime,2024-06-21,,USA
002176,09281,superhero movies,2024-09-13,4,Canada
002177,08119,short episodes under 30 minutes,2025-01-28,4,Canada
002178,04919,netflix originals,2025-05-15,4,Canada
002179,05279,comedy shows,2025-09-07,,USA
002180,05748,horror movies,2025-02-28,9,USA
002181,09438,trending now,2024-05-17,,USA
002182,06441,action movies,2024-10-12,,USA
002183,01524,travel documentaries,2025-06-10,,USA
002184,07635,documentaries,2024-01-27,1,USA
002185,03012,korean drama,2025-01-22,,USA
002186,00802,action movies,2025-05-12,,USA
002187,02866,classic movies,2025-03-02,,USA
002188,05123,series with only one season,2025-01-03,9,USA
002189,00266,thriller series,2025-09-17,6,USA
002190,09736,cooking shows,2025-07-19,,USA
002191,01161,war movies,2025-11-07,8,USA
002192,00036,horror movies,2024-12-17,2,Canada
002193,05243,classic movies,2024-12-02,,USA
002194,00399,biographies,2025-05-19,,USA
002195,06685,biographies,2025-09-19,9,Canada
002196,02456,sci-fi,2025-05-04,,USA
002197,04346,horror movies,2024-11-15,10,USA
002198,04011,classic movies,2024-10-24,2,USA
002199,04610,stand up comedy,2025-10-17,10,Canada
002200,00313,classic movies,2025-04-18,,USA
002201,03762,award winning documentaries,2024-08-12,,USA
002202,01429,horror movies,2024-04-25,7,Canada
002203,06273,horror movies,2025-05-05,4,USA
002204,02259,classic movies,2025-10-01,,USA
002205,03547,animated shows,2024-11-24,,Canada
002206,04544,war movies,2024-02-01,,USA
002207,08172,sci-fi,2024-08-12,6,USA
002208,06502,movies like stranger things,2025-03-22,,Canada
002209,09862,war movies,2025-08-26,,Canada
002210,08078,classic movies,2024-06-15,3,Canada
002211,02267,action movies,2024-01-14,8,USA
002212,09527,new releases,2025-08-01,,Canada
002213,06169,stand up comedy,2024-11-19,,USA
002214,00176,documentaries,2024-01-03,,Canada
002215,09789,war movies,2024-06-09,1,USA
002216,02523,drama series,2024-01-17,,USA
002217,04862,korean drama,2024-06-19,9,USA
002218,09195,drama series,2025-04-29,7,USA
002219,09744,christmas movies,2025-02-03,,USA
002220,02757,thriller series,2024-11-08,3,USA
002221,09564,sci-fi,2025-11-09,5,USA
002222,02112,best movies 2024,2024-08-12,,USA
002223,08044,classic movies,2025-08-09,,Canada
002224,00949,romantic comedies,2025-01-30,,USA
002225,06821,music documentaries,2024-12-03,,USA
002226,07878,best movies 2024,2025-02-18,,Canada
002227,01599,classic movies,2025-04-12,6,USA
002228,07126,animated shows,2025-09-25,,USA
002229,02918,christmas movies,2024-11-04,,USA
002230,06144,christmas movies,2025-09-30,,USA
002231,09964,family movies,2024-12-14,4,Canada
002232,04864,trending now,2024-06-30,,USA
002233,04039,biographies,2025-03-30,6,USA
002234,01493,romantic comedies,2025-08-19,9,USA
002235,03917,travel documentaries,2024-10-24,1,USA
002236,05930,action movies,2025-01-04,,USA
002237,09321,trending now,2025-02-25,,Canada
002238,08045,new releases,2025-02-01,,USA
002239,07747,korean drama,2024-08-12,,USA
002240,09381,trending now,2024-04-15,,Canada
002241,04146,classic movies,2024-02-08,,Canada
002242,09600,netflix originals,2024-01-07,,USA
002243,09385,thriller series,2024-07-01,2,USA
002244,01030,sci-fi,2025-07-05,2,USA
002245,00748,stand up comedy,2024-11-25,,Canada
002246,09171,halloween movies,2024-04-20,,USA
002247,04454,travel documentaries,2024-01-10,,USA
002248,02596,christmas movies,2025-05-11,1,Canada
002249,07191,halloween movies,2025-08-10,5,USA
002250,02831,cooking shows,2024-10-29,,Canada
002251,09912,drama series,2025-12-23,,USA
002252,02027,short episodes under 30 minutes,2024-11-12,6,USA
002253,01117,documentaries,2025-03-12,5,USA
002254,01220,music documentaries,2024-03-06,2,USA
002255,03772,thriller series,2024-07-12,,USA
002256,00257,true crime,2024-01-01,7,USA
002257,06923,korean drama,2025-07-09,,Canada
002258,02529,travel documentaries,2025-05-24,,USA
002259,02750,cooking shows,2025-04-20,,USA
002260,05898,romantic comedies,2024-02-03,4,USA
002261,06969,animated shows,2024-12-04,7,USA
002262,04713,true crime,2024-03-05,,USA
002263,07848,stand up comedy,2025-09-13,7,USA
002264,00261,action movies,2024-07-09,,Canada
002265,06593,award winning documentaries,2024-08-22,,USA
002266,06925,music documentaries,2025-01-04,4,Canada
002267,05154,classic movies,2025-08-20,,Canada
002268,01161,romantic comedies,2024-03-23,4,USA
002269,06680,halloween movies,2025-12-02,,USA
002270,06473,new releases,2025-10-11,,Canada
002271,02180,comedy shows,2025-09-19,,Canada
002272,08158,horror movies,2024-11-03,,USA
002273,08420,christmas movies,2025-05-27,9,USA
002274,08419,comedy shows,2024-09-22,,USA
002275,07822,action movies,2024-01-17,,USA
002276,07742,cooking shows,2025-06-23,,Canada
002277,01488,new releases,2024-08-12,,Canada
002278,04901,korean drama,2024-05-23,2,USA
002279,00365,documentaries,2024-02-06,,Canada
002280,08229,stand up comedy,2024-02-29,2,Canada
002281,06954,documentaries,2024-03-14,,USA
002282,07179,stand up comedy,2024-07-03,10,Canada
002283,09691,biographies,2024-10-16,5,Canada
002284,03069,war movies,2025-06-17,,USA
002285,08993,classic movies,2025-03-20,,USA
002286,02647,travel documentaries,2024-11-09,3,Canada
002287,01954,cooking shows,2024-05-21,,USA
002288,01877,new releases,2025-04-26,,USA
002289,05034,biographies,2025-03-03,6,USA
002290,06955,thriller series,2024-06-21,,USA
002291,03144,true crime,2025-06-30,,USA
002292,02734,war movies,2025-07-02,,USA
002293,05593,netflix originals,2024-10-24,,USA
002294,04011,sci-fi,2025-04-29,,USA
002295,02873,biographies,2024-08-17,,USA
002296,01753,action movies,2025-10-16,,Canada
002297,03384,halloween movies,2025-08-02,,USA
002298,07527,action movies,2025-08-14,3,USA
002299,02462,documentaries,2025-01-31,9,USA
002300,04669,trending now,2024-10-24,,USA
002301,06362,romantic comedies,2024-09-13,7,USA
002302,00694,stand up comedy,2025-05-05,,Canada
002303,00121,korean drama,2025-04-03,7,Canada
002304,06741,horror movies,2024-05-11,,USA
002305,00369,best movies 2024,2025-07-13,10,USA
002306,08951,animated shows,2025-04-19,,USA
002307,02464,sci-fi,2025-04-08,2,Canada
002308,01849,animated shows,2024-05-03,7,USA
002309,08301,music documentaries,2024-01-09,,USA
002310,06187,movies based on true stories,2025-02-09,,USA
002311,00210,cooking shows,2025-03-11,2,USA
002312,08328,short episodes under 30 minutes,2024-04-26,4,USA
002313,01579,halloween movies,2025-08-04,,Canada
002314,09914,trending now,2024-08-21,10,USA
002315,05375,trending now,2025-12-04,,USA
002316,07717,drama series,2024-01-17,1,USA
002317,00022,drama series,2024-07-05,3,USA
002318,06187,thriller series,2025-08-29,,Canada
002319,09123,true crime,2025-07-17,7,Canada
002320,03245,cooking shows,2024-02-28,,USA
002321,08162,korean drama,2025-06-12,5,USA
002322,03001,romantic comedies,2024-12-02,,USA
002323,04491,netflix originals,2024-03-28,9,USA
002324,00769,action movies,2025-08-28,5,Canada
002325,03432,classic movies,2025-04-15,,Canada
002326,04984,christmas movies,2025-07-18,,Canada
002327,06247,animated shows,2025-05-26,4,Canada
002328,04898,stand up comedy,2024-06-15,1,USA
002329,04870,series with only one season,2024-03-23,9,USA
002330,02335,action movies,2024-06-14,,Canada
002331,09458,war movies,2025-10-18,,Canada
002332,02684,music documentaries,2025-01-23,10,USA
